-16.5718	-13.0364
-15.1987	-3.56374
-2.5877	-11.3736
-10.9165	-7.92738
-7.56582	-3.64098
-4.3817	-1.76001
4.28489	1.56813
-7.1836	8.31668
5.91269	-3.83367
0.0510171	1.3387
-0.224418	1.09589
2.50532	2.93841
1.14282	-18.212
-17.6225	-9.33747
-11.9851	-1.70852
-2.48621	-6.2513
-3.98359	-8.17193
-10.667	-4.87965
-4.21848	-6.84605
-4.89043	-3.61181
-0.137597	-2.54908
0.553038	-9.07107
-2.26736	0.496557
5.31618	-2.83205
-5.7121	4.95453
4.87543	-17.024
-15.1343	-14.1047
-13.4517	-3.5571
-2.03827	-7.4618
-6.19567	-4.6045
2.73539	-5.10108
-7.11637	-3.27555
0.046609	-5.37471
-1.04202	-2.47601
0.36475	4.2839
2.84992	2.68515
4.01825	-3.29253
-6.07024	1.41672
0.459809	-22.0265
-20.4751	-6.04611
-4.15949	-2.42456
-4.34978	-23.0621
-25.0336	-12.7624
-12.547	-3.15429
-10.5514	-0.131155
-0.143761	-13.7491
-11.3173	1.43754
4.79572	-4.43484
-1.26909	-4.48688
-5.07244	-2.83978
-2.90207	-5.6001
-2.48731	-13.7256
-16.24	-6.12608
-6.77953	-5.03667
-7.45605	-9.87653
-8.78368	2.93859
0.883565	-9.5831
-9.11022	-8.98784
-9.25778	-5.96829
-1.63523	-1.00493
-2.48266	-5.02159
-2.94292	4.6166
7.31967	-3.56087
-1.89068	0.956614
2.26818	-21.6465
-24.6099	-5.45014
-5.47903	-1.47035
-1.36763	-13.9468
-12.3312	-3.26464
0.445778	-0.605508
0.24806	-5.04224
-3.7399	-8.99397
-5.51994	-4.96718
0.261858	2.52265
-0.0525682	-5.61385
-9.58613	1.64197
2.17509	-1.34743
-2.90875	-11.0089
-10.6975	-2.51442
-0.536578	-9.65196
-11.2854	-27.6951
-28.8816	-0.437331
-5.4822	-6.08215
-7.116	7.13547
5.01982	-3.80133
-3.4022	-0.132606
2.33094	-10.5162
-7.23322	-12.1304
-12.2513	-0.1278
6.60396	-1.36533
-4.41255	-13.1656
-13.9349	-9.78888
-10.5414	-5.50576
-3.51286	-13.4233
-12.233	-2.33317
-3.21082	-12.8387
-11.1522	9.607
19.1735	-10.1161
2.13524	7.31344
-0.450574	1.23141
-4.09177	-4.27007
-2.90514	-4.30785
-2.91109	-3.03483
-4.61319	-14.1062
-8.45772	-3.2013
-1.15749	2.73878
1.99357	-17.2627
-16.0903	-17.9032
-18.778	-11.2894
-13.0417	0.0986876
-2.10846	-2.00175
-4.14842	-3.87121
-0.631972	-12.5629
-8.11672	7.82775
4.71876	-2.89626
-0.368958	-3.57138
-1.90053	-8.00986
-6.99051	-4.33208
-1.55766	4.17304
3.25755	-20.5461
-20.4272	-13.28
-16.6759	-13.5679
-9.46083	-2.49247
-4.81063	-10.8453
-12.2248	-4.6637
-1.15629	-2.56467
0.646377	-0.259995
-2.16338	-0.491267
-2.28497	-1.48573
3.94763	-9.57483
-8.95387	-6.33502
-8.57	-4.62959
-5.22574	-23.1188
-23.5121	0.785676
1.53822	-22.4938
-21.9126	4.94417
-5.06144	2.62474
0.613659	-11.1619
-12.1159	5.71582
5.06052	2.2028
-0.653171	-3.04989
1.26129	-3.26838
-0.117663	-8.02166
-7.68614	-13.6257
-13.8525	-12.051
-12.3227	-8.1621
-8.82071	5.52916
5.84706	-9.07679
-5.63842	-2.96851
0.242755	-3.59082
-4.20039	-3.0929
-0.540103	-6.19178
-7.20573	-1.69779
-2.95499	0.352955
-1.75056	-3.68508
-2.96613	-1.99377
-2.49864	-15.9856
-15.1928	-10.6413
-9.50119	-11.5338
-14.0922	-1.60941
-3.72636	-5.60832
-3.03284	-0.0683418
-3.65805	-17.7539
-13.8312	0.487906
-1.89277	-2.24128
-0.182081	-2.07407
0.3711	0.902751
-2.33204	-1.82866
-3.5461	-10.8995
-11.272	-4.66493
-5.16479	-4.78508
-5.25327	-11.6995
-18.3693	-7.08331
-5.76501	-10.2517
-11.7132	-7.43316
-3.46162	2.31191
0.463031	-3.38709
-5.51599	-8.46845
-7.98477	0.696483
11.4525	1.55575
0.452824	3.11947
0.758224	-14.5477
-15.2342	-12.7528
-15.0512	0.050156
1.89642	-7.94719
-8.08355	-6.73726
-3.93232	-10.6215
-13.6328	-7.14053
-3.49242	-3.58886
-6.06514	2.16039
5.83243	-11.5597
-7.75384	10.1073
3.01654	-7.16072
-2.56475	-3.58737
-4.92908	-8.53979
-6.53843	-3.32333
-5.20287	6.91095
3.38111	-1.82917
-6.52332	-4.10203
-2.66386	-9.52335
-10.3428	8.25445
7.89564	-0.00711393
-1.62768	-0.741872
-1.01361	2.88187
-0.348734	-1.94197
-3.21189	-7.76162
-4.54461	-1.00626
0.407253	-9.37988
-7.75964	-7.0806
-9.60036	-7.95548
-10.1359	-15.2588
-10.9176	-4.84584
-4.64208	-10.0284
-3.75829	9.40669
4.91104	-4.0227
-0.143354	3.0666
-0.927577	-1.39624
5.79504	0.0999848
1.44009	-3.03121
-4.62863	-0.775956
-7.64783	-12.7031
-14.4401	-7.85595
-8.80318	5.34906
1.06326	-10.9372
-14.1014	-4.11381
-9.71836	-7.4509
-6.31661	-3.82678
-14.0024	-18.1163
-17.899	-3.11125
-1.7673	-7.28051
-6.75968	-7.51671
-7.89235	-2.34075
1.47879	2.9303
3.88486	-0.140941
-5.30448	-0.0641127
-0.905411	-1.35953
-0.392636	0.929261
2.98456	-3.70063
-5.58719	-3.48773
-2.03259	-21.3106
-26.3664	-3.53081
-0.079213	-0.599989
-6.74612	-2.12985
-0.684988	-3.30397
-7.26647	7.68962
6.83648	-6.53579
1.64958	4.3052
-1.04066	1.08436
-1.12312	0.841039
0.730232	-4.6755
-8.71447	3.13208
0.722038	-0.458685
-1.55367	-26.6349
-25.7894	1.62368
0.476661	-2.21083
-2.04109	5.51235
1.55437	-2.79949
-5.12664	10.5934
6.95347	-2.19224
-0.445279	-3.49798
-2.99357	-3.96551
-0.334585	-4.57293
-6.45995	0.523039
3.69376	-5.32239
-4.8686	-3.53617
-0.935176	-8.9083
-9.66075	7.14754
7.20913	-6.32004
-5.91762	-12.5811
-14.7942	-12.66
-13.0949	-9.31448
-9.72022	-9.85678
-6.80324	-3.97283
-1.16777	-5.78226
-5.00349	-6.00573
-2.06487	8.25518
7.76569	-4.80291
-4.40518	2.712
4.73766	-12.3989
-15.8885	3.01605
1.04111	-1.27321
0.0747724	-7.44497
-9.04764	-2.19828
-4.43743	-5.19165
-7.49442	-5.96918
-8.92098	-5.78717
-3.2586	4.10526
6.06839	-1.45297
-5.69322	10.8669
7.78092	-0.987725
-2.07676	-0.483998
-1.14499	-16.0017
-16.6364	-12.3367
-8.7646	-0.383961
-5.2974	-15.4263
-22.0866	-7.51341
-6.47587	-0.36716
1.97522	2.37832
-3.65109	-10.2139
-9.84754	3.69445
4.07653	1.46897
-1.67077	12.839
9.48971	-3.64247
-3.42038	-8.04827
-7.57175	0.157631
-1.16196	-7.84177
-9.74046	-15.7685
-15.6642	-16.3686
-14.2287	-1.59127
-0.420687	-6.80878
-3.76392	9.49037
9.20761	-1.66209
-1.43748	-10.9752
-13.0613	-1.88892
-2.92422	-3.97764
-5.62737	-6.54017
-2.21831	-0.204193
-0.121887	-7.69628
-7.63027	-4.60774
-3.69327	1.90296
2.87319	-20.6182
-19.2734	-11.8876
-13.6358	-15.7022
